Date,Open,High,Low,Close,Adj Close,Volume
2004-04-29,11700.000000,11800.000000,11440.000000,11520.000000,8855.690430,60840000
2004-04-30,11200.000000,11420.000000,10980.000000,11140.000000,8563.577148,69125000
2004-05-03,11140.000000,11220.000000,10920.000000,11120.000000,8548.204102,38245000
2004-05-04,11120.000000,11280.000000,11000.000000,11100.000000,8532.824219,47555000
2004-05-05,11100.000000,11100.000000,11100.000000,11100.000000,8532.824219,0
2004-05-06,10960.000000,11000.000000,10520.000000,10560.000000,8117.718750,58090000
2004-05-07,10500.000000,10800.000000,10360.000000,10800.000000,8302.210938,45745000
2004-05-10,10600.000000,10680.000000,9840.000000,10180.000000,7825.600586,50775000
2004-05-11,10180.000000,10320.000000,9980.000000,10020.000000,7702.606445,52660000
2004-05-12,10300.000000,10600.000000,10220.000000,10500.000000,8071.591309,45270000
2004-05-13,10400.000000,10500.000000,10140.000000,10140.000000,7794.852051,38605000
2004-05-14,10220.000000,10320.000000,9710.000000,9830.000000,7556.549805,53855000
2004-05-17,9760.000000,9840.000000,9160.000000,9160.000000,7041.505859,54650000
2004-05-18,9010.000000,9560.000000,8960.000000,9470.000000,7279.809570,54350000
2004-05-19,9580.000000,10120.000000,9570.000000,10000.000000,7687.232910,41465000
2004-05-20,9920.000000,10180.000000,9740.000000,9890.000000,7602.673828,41540000
2004-05-21,9990.000000,10040.000000,9870.000000,10040.000000,7717.979004,22495000
2004-05-24,10280.000000,10300.000000,10120.000000,10220.000000,7856.353027,19995000
2004-05-25,10040.000000,10060.000000,9830.000000,9840.000000,7564.237793,27125000
2004-05-26,9840.000000,9840.000000,9840.000000,9840.000000,7564.237793,0
2004-05-27,10220.000000,10260.000000,10100.000000,10120.000000,7779.479004,28035000
2004-05-28,10320.000000,10400.000000,10200.000000,10400.000000,7994.721680,25515000
2004-05-31,10340.000000,10360.000000,9990.000000,10120.000000,7779.479004,23875000
2004-06-01,10160.000000,10340.000000,10120.000000,10300.000000,7917.847656,15500000
2004-06-02,10200.000000,10220.000000,9980.000000,10040.000000,7717.979004,25795000
2004-06-03,10060.000000,10140.000000,9470.000000,9470.000000,7279.809570,51000000
2004-06-04,9500.000000,9630.000000,9340.000000,9620.000000,7395.118164,33960000
2004-06-07,9840.000000,9940.000000,9770.000000,9920.000000,7625.734375,28310000
2004-06-08,10100.000000,10140.000000,9920.000000,9960.000000,7656.482910,20680000
2004-06-09,10080.000000,10100.000000,9610.000000,9660.000000,7425.868164,28850000
2004-06-10,9500.000000,9580.000000,9300.000000,9360.000000,7195.250000,55930000
2004-06-11,9360.000000,9370.000000,8660.000000,8730.000000,6710.953125,72110000
2004-06-14,8600.000000,8880.000000,8530.000000,8570.000000,6587.957520,46480000
2004-06-15,8600.000000,8770.000000,8420.000000,8770.000000,6741.701660,39720000
2004-06-16,8800.000000,9030.000000,8690.000000,8720.000000,6703.265625,37445000
2004-06-17,8790.000000,8840.000000,8580.000000,8840.000000,6795.513184,36855000
2004-06-18,8700.000000,8880.000000,8560.000000,8710.000000,6695.578125,26215000
2004-06-21,8800.000000,8980.000000,8740.000000,8920.000000,6857.010742,30140000
2004-06-22,8840.000000,8890.000000,8710.000000,8880.000000,6826.264648,21445000
2004-06-23,9000.000000,9080.000000,8870.000000,8980.000000,6903.135742,28555000
2004-06-24,9240.000000,9450.000000,9180.000000,9390.000000,7218.309570,36185000
2004-06-25,9490.000000,9660.000000,9430.000000,9640.000000,7410.491699,30360000
2004-06-28,9600.000000,9600.000000,9290.000000,9360.000000,7195.250000,26850000
2004-06-29,9200.000000,9470.000000,9160.000000,9420.000000,7241.373535,23050000
2004-06-30,9490.000000,9590.000000,9390.000000,9540.000000,7333.620117,25990000
2004-07-01,9520.000000,9550.000000,9290.000000,9300.000000,7149.125977,25615000
2004-07-02,9100.000000,9100.000000,8820.000000,8880.000000,6826.264648,35895000
2004-07-05,8880.000000,8930.000000,8670.000000,8860.000000,6810.888184,27500000
2004-07-06,8730.000000,8930.000000,8730.000000,8820.000000,6780.140625,22855000
2004-07-07,8500.000000,8740.000000,8400.000000,8740.000000,6718.638672,37500000
2004-07-08,8540.000000,8640.000000,8390.000000,8400.000000,6457.275391,55340000
2004-07-09,8360.000000,8510.000000,8350.000000,8480.000000,6518.771973,38780000
2004-07-12,8520.000000,8590.000000,8440.000000,8460.000000,6503.399414,33385000
2004-07-13,8530.000000,8670.000000,8440.000000,8670.000000,6664.831055,25770000
2004-07-14,8590.000000,8650.000000,8330.000000,8360.000000,6426.525391,30450000
2004-07-15,8320.000000,8380.000000,7990.000000,8170.000000,6280.468750,57275000
2004-07-16,8080.000000,8460.000000,7990.000000,8460.000000,6503.399414,48085000
2004-07-19,8300.000000,8550.000000,8280.000000,8530.000000,6557.207031,24125000
2004-07-20,8380.000000,8460.000000,8340.000000,8340.000000,6411.151855,20245000
2004-07-21,8530.000000,8630.000000,8500.000000,8590.000000,6603.332520,23740000
2004-07-22,8350.000000,8370.000000,8270.000000,8350.000000,6418.839355,31100000
2004-07-23,8340.000000,8430.000000,8310.000000,8360.000000,6426.525391,19550000
2004-07-26,8200.000000,8410.000000,8200.000000,8360.000000,6426.525391,16385000
2004-07-27,8280.000000,8420.000000,8200.000000,8400.000000,6457.275391,20840000
2004-07-28,8540.000000,8590.000000,8420.000000,8460.000000,6503.399414,23450000
2004-07-29,8310.000000,8360.000000,8200.000000,8220.000000,6318.906250,17945000
2004-07-30,8330.000000,8390.000000,8280.000000,8340.000000,6411.151855,19500000
2004-08-02,8350.000000,8350.000000,8160.000000,8160.000000,6272.782227,22380000
2004-08-03,8200.000000,8300.000000,8180.000000,8260.000000,6349.653320,14365000
2004-08-04,8110.000000,8260.000000,8060.000000,8260.000000,6349.653320,18795000
2004-08-05,8260.000000,8470.000000,8210.000000,8460.000000,6503.399414,21590000
2004-08-06,8300.000000,8520.000000,8280.000000,8390.000000,6449.587402,17920000
2004-08-09,8160.000000,8380.000000,8160.000000,8380.000000,6441.902832,25340000
2004-08-10,8340.000000,8510.000000,8330.000000,8480.000000,6518.771973,18820000
2004-08-11,8560.000000,8610.000000,8510.000000,8510.000000,6541.834473,18415000
2004-08-12,8460.000000,8620.000000,8430.000000,8620.000000,6626.395020,28485000
2004-08-13,8620.000000,8800.000000,8520.000000,8760.000000,6734.016113,24825000
2004-08-16,8720.000000,8760.000000,8530.000000,8600.000000,6611.018066,18070000
2004-08-17,8700.000000,8720.000000,8510.000000,8510.000000,6541.834473,14355000
2004-08-18,8590.000000,8640.000000,8450.000000,8600.000000,6611.018066,20750000
2004-08-19,8690.000000,8840.000000,8680.000000,8830.000000,6787.824707,27970000
2004-08-20,8790.000000,8790.000000,8670.000000,8680.000000,6672.517578,16310000
2004-08-23,8740.000000,8790.000000,8620.000000,8760.000000,6734.016113,21770000
2004-08-24,8780.000000,8940.000000,8690.000000,8900.000000,6841.636230,20250000
2004-08-25,8920.000000,9060.000000,8860.000000,9020.000000,6933.883301,22865000
2004-08-26,9100.000000,9180.000000,9070.000000,9120.000000,7010.757324,24855000
2004-08-27,9120.000000,9200.000000,9080.000000,9170.000000,7049.192383,20145000
2004-08-30,9170.000000,9250.000000,9110.000000,9160.000000,7041.505859,12080000
2004-08-31,9020.000000,9080.000000,8930.000000,9020.000000,6933.883301,23415000
2004-09-01,9020.000000,9140.000000,8950.000000,9060.000000,6964.633301,18865000
2004-09-02,9040.000000,9120.000000,8960.000000,9040.000000,6949.259277,17605000
2004-09-03,8920.000000,8960.000000,8730.000000,8730.000000,6710.953125,32385000
2004-09-06,8700.000000,8730.000000,8570.000000,8670.000000,6664.831055,23680000
2004-09-07,8680.000000,8740.000000,8640.000000,8680.000000,6672.517578,13220000
2004-09-08,8680.000000,8800.000000,8670.000000,8670.000000,6664.831055,17265000
2004-09-09,8670.000000,8800.000000,8620.000000,8780.000000,6749.389160,32100000
2004-09-10,8840.000000,9190.000000,8760.000000,9150.000000,7033.815918,43785000
2004-09-13,9270.000000,9500.000000,9240.000000,9500.000000,7302.869629,39665000
2004-09-14,9740.000000,9760.000000,9620.000000,9670.000000,7433.553223,40560000
2004-09-15,9550.000000,9700.000000,9540.000000,9560.000000,7348.994141,24865000
2004-09-16,9420.000000,9720.000000,9380.000000,9600.000000,7379.740234,29380000
2004-09-17,9600.000000,9640.000000,9370.000000,9390.000000,7218.309570,34445000
2004-09-20,9370.000000,9530.000000,9340.000000,9380.000000,7210.621582,23480000
2004-09-21,9460.000000,9490.000000,9380.000000,9480.000000,7287.496094,17715000
2004-09-22,9500.000000,9580.000000,9250.000000,9250.000000,7110.688965,19635000
2004-09-23,9160.000000,9200.000000,9090.000000,9200.000000,7072.254395,23755000
2004-09-24,9120.000000,9230.000000,9080.000000,9180.000000,7056.878418,17320000
2004-09-27,9180.000000,9180.000000,9180.000000,9180.000000,7056.878418,0
2004-09-28,9180.000000,9180.000000,9180.000000,9180.000000,7056.878418,0
2004-09-29,9180.000000,9180.000000,9180.000000,9180.000000,7056.878418,0
2004-09-30,9060.000000,9180.000000,9060.000000,9160.000000,7041.505859,26600000
2004-10-01,9160.000000,9270.000000,9120.000000,9220.000000,7087.626465,26530000
2004-10-04,9420.000000,9800.000000,9420.000000,9800.000000,7533.486816,31830000
2004-10-05,9860.000000,9860.000000,9680.000000,9760.000000,7502.736816,23165000
2004-10-06,9790.000000,10020.000000,9700.000000,9890.000000,7602.673828,36150000
2004-10-07,9820.000000,9890.000000,9640.000000,9760.000000,7502.736816,18145000
2004-10-08,9660.000000,9750.000000,9490.000000,9530.000000,7325.931641,41800000
2004-10-11,9410.000000,9450.000000,9310.000000,9330.000000,7172.187500,38415000
2004-10-12,9280.000000,9280.000000,8920.000000,8920.000000,6857.010742,53085000
2004-10-13,8940.000000,9020.000000,8930.000000,8980.000000,6903.135742,36390000
2004-10-14,8960.000000,8960.000000,8740.000000,8880.000000,6826.264648,50850000
2004-10-15,8820.000000,8930.000000,8730.000000,8740.000000,6718.638672,64695000
2004-10-18,8640.000000,8720.000000,8560.000000,8650.000000,6649.454590,37125000
2004-10-19,8800.000000,8870.000000,8720.000000,8770.000000,6741.701660,26410000
2004-10-20,8620.000000,8780.000000,8550.000000,8570.000000,6587.957520,24915000
2004-10-21,8570.000000,8720.000000,8550.000000,8580.000000,6595.645020,29165000
2004-10-22,8700.000000,8830.000000,8680.000000,8750.000000,6726.327637,23290000
2004-10-25,8660.000000,8660.000000,8490.000000,8560.000000,6580.271484,31530000
2004-10-26,8590.000000,8670.000000,8580.000000,8600.000000,6611.018066,13740000
2004-10-27,8670.000000,8700.000000,8490.000000,8580.000000,6595.645020,26595000
2004-10-28,8820.000000,8850.000000,8680.000000,8790.000000,6757.077148,22675000
2004-10-29,8760.000000,8800.000000,8650.000000,8790.000000,6757.077148,26760000
2004-11-01,8750.000000,8820.000000,8660.000000,8790.000000,6757.077148,11390000
2004-11-02,8720.000000,8860.000000,8720.000000,8800.000000,6764.766113,16450000
2004-11-03,8840.000000,9100.000000,8820.000000,9100.000000,6995.381348,25215000
2004-11-04,9120.000000,9130.000000,8960.000000,8960.000000,6887.759766,30080000
2004-11-05,9040.000000,9080.000000,8990.000000,9050.000000,6956.944824,32055000
2004-11-08,9170.000000,9170.000000,8800.000000,8800.000000,6764.766113,21140000
2004-11-09,8690.000000,8750.000000,8600.000000,8620.000000,6626.395020,26775000
2004-11-10,8640.000000,8780.000000,8640.000000,8780.000000,6749.389160,18300000
2004-11-11,8780.000000,8860.000000,8710.000000,8740.000000,6718.638672,30540000
2004-11-12,8980.000000,9020.000000,8870.000000,8970.000000,6895.446777,22700000
2004-11-15,9060.000000,9200.000000,9050.000000,9130.000000,7018.442871,19030000
2004-11-16,9180.000000,9200.000000,9100.000000,9110.000000,7003.070313,24750000
2004-11-17,9120.000000,9250.000000,9110.000000,9230.000000,7095.312988,21975000
2004-11-18,9300.000000,9390.000000,9200.000000,9270.000000,7126.064941,29425000
2004-11-19,9200.000000,9320.000000,8990.000000,9080.000000,6980.006836,22255000
2004-11-22,8840.000000,8910.000000,8730.000000,8800.000000,6764.766113,34575000
2004-11-23,8900.000000,8910.000000,8760.000000,8820.000000,6780.140625,23210000
2004-11-24,8760.000000,8840.000000,8680.000000,8790.000000,6757.077148,23150000
2004-11-25,8800.000000,8890.000000,8760.000000,8820.000000,6780.140625,22185000
2004-11-26,8770.000000,8920.000000,8630.000000,8660.000000,6657.142578,26750000
2004-11-29,8580.000000,8620.000000,8470.000000,8520.000000,6549.520996,31270000
2004-11-30,8540.000000,8700.000000,8510.000000,8690.000000,6680.203613,30700000
2004-12-01,8570.000000,8610.000000,8490.000000,8580.000000,6595.645020,21670000
2004-12-02,8720.000000,8760.000000,8540.000000,8570.000000,6587.957520,25995000
2004-12-03,8660.000000,8680.000000,8460.000000,8520.000000,6549.520996,34600000
2004-12-06,8500.000000,8500.000000,8360.000000,8360.000000,6426.525391,19665000
2004-12-07,8290.000000,8370.000000,8210.000000,8220.000000,6318.906250,26775000
2004-12-08,8110.000000,8390.000000,8060.000000,8390.000000,6449.587402,27215000
2004-12-09,8340.000000,8410.000000,8200.000000,8260.000000,6349.653320,40085000
2004-12-10,8220.000000,8240.000000,8090.000000,8120.000000,6242.031250,25880000
2004-12-13,8000.000000,8070.000000,7980.000000,8040.000000,6180.535156,24525000
2004-12-14,8040.000000,8270.000000,8040.000000,8250.000000,6341.965820,27680000
2004-12-15,8360.000000,8570.000000,8360.000000,8570.000000,6587.957520,33480000
2004-12-16,8670.000000,8880.000000,8640.000000,8800.000000,6764.766113,43090000
2004-12-17,8820.000000,8890.000000,8710.000000,8880.000000,6826.264648,22510000
2004-12-20,8740.000000,8920.000000,8740.000000,8900.000000,6841.636230,17350000
2004-12-21,8920.000000,8940.000000,8800.000000,8920.000000,6857.010742,14980000
2004-12-22,8970.000000,8990.000000,8840.000000,8850.000000,6803.199219,15735000
2004-12-23,8900.000000,8920.000000,8640.000000,8690.000000,6680.203613,15875000
2004-12-24,8690.000000,8700.000000,8600.000000,8660.000000,6657.142578,15915000
2004-12-27,8660.000000,8750.000000,8630.000000,8750.000000,6726.327637,11770000
2004-12-28,8720.000000,8760.000000,8630.000000,8720.000000,6703.265625,13635000
2004-12-29,8680.000000,8890.000000,8670.000000,8890.000000,6833.949219,17105000
2004-12-30,8860.000000,9020.000000,8860.000000,9010.000000,6926.196777,17265000
2004-12-31,9010.000000,9010.000000,9010.000000,9010.000000,6926.196777,0
2005-01-03,null,null,null,null,null,null
2005-01-04,9000.000000,9020.000000,8920.000000,8940.000000,6872.387207,14015000
2005-01-05,8800.000000,8860.000000,8730.000000,8860.000000,6810.888184,23365000
2005-01-06,8780.000000,8910.000000,8700.000000,8700.000000,6687.891113,17150000
2005-01-07,8820.000000,8830.000000,8710.000000,8810.000000,6772.450195,13615000
2005-01-10,8840.000000,8840.000000,8750.000000,8760.000000,6734.016113,12505000
2005-01-11,8760.000000,8840.000000,8670.000000,8840.000000,6795.513184,27855000
2005-01-12,8870.000000,8880.000000,8800.000000,8840.000000,6795.513184,14720000
2005-01-13,8840.000000,8940.000000,8820.000000,8880.000000,6826.264648,23695000
2005-01-14,8800.000000,9480.000000,8790.000000,9430.000000,7249.060059,71900000
2005-01-17,9800.000000,9890.000000,9650.000000,9850.000000,7571.923340,61795000
2005-01-18,9800.000000,9810.000000,9690.000000,9720.000000,7471.989746,30240000
2005-01-19,9720.000000,9770.000000,9580.000000,9600.000000,7379.740234,22850000
2005-01-20,9600.000000,9700.000000,9510.000000,9600.000000,7379.740234,19270000
2005-01-21,9500.000000,9720.000000,9500.000000,9720.000000,7471.989746,15030000
2005-01-24,9650.000000,9760.000000,9550.000000,9760.000000,7502.736816,19070000
2005-01-25,9600.000000,9700.000000,9580.000000,9670.000000,7433.553223,18165000
2005-01-26,9700.000000,9870.000000,9690.000000,9810.000000,7541.173340,24885000
2005-01-27,9900.000000,9900.000000,9810.000000,9840.000000,7564.237793,19990000
2005-01-28,9830.000000,9830.000000,9600.000000,9780.000000,7518.113281,14220000
2005-01-31,9760.000000,9900.000000,9680.000000,9900.000000,7610.361816,16465000
2005-02-01,9900.000000,9970.000000,9830.000000,9830.000000,7556.549805,21855000
2005-02-02,9830.000000,9880.000000,9730.000000,9810.000000,7541.173340,19750000
2005-02-03,9720.000000,9940.000000,9720.000000,9920.000000,7625.734375,17445000
2005-02-04,9880.000000,9970.000000,9860.000000,9910.000000,7618.046875,12855000
2005-02-07,10120.000000,10240.000000,10060.000000,10200.000000,7840.978027,33935000
2005-02-08,10200.000000,10200.000000,10200.000000,10200.000000,7840.978027,0
2005-02-09,10200.000000,10200.000000,10200.000000,10200.000000,7840.978027,0
2005-02-10,10200.000000,10200.000000,10200.000000,10200.000000,7840.978027,0
2005-02-11,10100.000000,10180.000000,10020.000000,10120.000000,7779.479004,25885000
2005-02-14,10260.000000,10440.000000,10200.000000,10340.000000,7948.596680,28265000
2005-02-15,10400.000000,10420.000000,10220.000000,10380.000000,7979.347656,26745000
2005-02-16,10440.000000,10620.000000,10360.000000,10400.000000,7994.721680,24010000
2005-02-17,10340.000000,10440.000000,10300.000000,10340.000000,7948.596680,17510000
2005-02-18,10360.000000,10540.000000,10280.000000,10540.000000,8102.341797,18355000
2005-02-21,10600.000000,10640.000000,10480.000000,10560.000000,8117.718750,23430000
2005-02-22,10560.000000,10580.000000,10360.000000,10440.000000,8025.469727,17855000
2005-02-23,10280.000000,10320.000000,10180.000000,10220.000000,7856.353027,19745000
2005-02-24,10200.000000,10400.000000,10140.000000,10380.000000,7979.347656,20985000
2005-02-25,10480.000000,10580.000000,10420.000000,10440.000000,8025.469727,20880000
2005-02-28,10600.000000,10620.000000,10420.000000,10540.000000,8102.341797,27705000
2005-03-01,10540.000000,10540.000000,10540.000000,10540.000000,8102.341797,0
2005-03-02,10500.000000,10560.000000,10340.000000,10340.000000,7948.596680,27425000
2005-03-03,10300.000000,10520.000000,10240.000000,10380.000000,7979.347656,30335000
2005-03-04,10340.000000,10340.000000,10160.000000,10200.000000,7840.978027,24410000
2005-03-07,10300.000000,10300.000000,10000.000000,10140.000000,7794.852051,29515000
2005-03-08,10140.000000,10160.000000,10000.000000,10040.000000,7717.979004,26380000
2005-03-09,9980.000000,10000.000000,9830.000000,10000.000000,7687.232910,24890000
2005-03-10,10060.000000,10160.000000,9990.000000,9990.000000,7679.543457,31630000
2005-03-11,10140.000000,10380.000000,10080.000000,10380.000000,7979.347656,32010000
2005-03-14,10260.000000,10320.000000,10160.000000,10200.000000,7840.978027,20845000
2005-03-15,10240.000000,10280.000000,9980.000000,10040.000000,7717.979004,25030000
2005-03-16,9980.000000,10080.000000,9910.000000,10060.000000,7733.355469,18545000
2005-03-17,9860.000000,9970.000000,9840.000000,9920.000000,7625.734375,20875000
2005-03-18,9860.000000,9960.000000,9860.000000,9900.000000,7610.361816,12750000
2005-03-21,9830.000000,9980.000000,9800.000000,9840.000000,7564.237793,16770000
2005-03-22,9860.000000,10020.000000,9790.000000,9920.000000,7625.734375,15795000
2005-03-23,9860.000000,9990.000000,9830.000000,9970.000000,7664.170898,15920000
2005-03-24,10020.000000,10120.000000,9950.000000,10060.000000,7733.355469,20100000
2005-03-25,10100.000000,10120.000000,10000.000000,10100.000000,7764.102051,10875000
2005-03-28,10200.000000,10220.000000,10140.000000,10200.000000,7840.978027,8980000
2005-03-29,10200.000000,10220.000000,10000.000000,10040.000000,7717.979004,16855000
2005-03-30,9880.000000,9990.000000,9880.000000,9960.000000,7656.482910,18145000
2005-03-31,10120.000000,10140.000000,10020.000000,10040.000000,7717.979004,17335000
2005-04-01,10040.000000,10320.000000,10000.000000,10240.000000,7871.724609,22655000
2005-04-04,10240.000000,10340.000000,10200.000000,10340.000000,7948.596680,17215000
2005-04-05,10340.000000,10340.000000,10340.000000,10340.000000,7948.596680,0
2005-04-06,10360.000000,10400.000000,10200.000000,10360.000000,7963.972656,20505000
2005-04-07,10360.000000,10400.000000,10300.000000,10360.000000,7963.972656,17855000
2005-04-08,10480.000000,10500.000000,10400.000000,10440.000000,8025.469727,13945000
2005-04-11,10440.000000,10440.000000,10320.000000,10340.000000,7948.596680,9565000
2005-04-12,10320.000000,10400.000000,10260.000000,10400.000000,7994.721680,10385000
2005-04-13,10360.000000,10400.000000,10320.000000,10360.000000,7963.972656,10675000
2005-04-14,10260.000000,10280.000000,10040.000000,10040.000000,7717.979004,33175000
2005-04-15,10000.000000,10040.000000,9780.000000,9830.000000,7556.549805,43345000
2005-04-18,9470.000000,9630.000000,9440.000000,9520.000000,7318.244629,43245000
2005-04-19,9540.000000,9600.000000,9480.000000,9480.000000,7287.496094,30145000
2005-04-20,9570.000000,9660.000000,9380.000000,9400.000000,7225.997070,32885000
2005-04-21,9240.000000,9400.000000,9150.000000,9320.000000,7164.499512,29320000
2005-04-22,9500.000000,9520.000000,9340.000000,9340.000000,7179.877441,16725000
2005-04-25,9240.000000,9490.000000,9240.000000,9490.000000,7295.180176,16435000
2005-04-26,9490.000000,9490.000000,9420.000000,9420.000000,7241.373535,9375000
2005-04-27,9260.000000,9340.000000,9220.000000,9280.000000,7133.752441,20590000
2005-04-28,9260.000000,9270.000000,9140.000000,9200.000000,7072.254395,19700000
2005-04-29,9040.000000,9130.000000,8990.000000,9040.000000,6949.259277,29275000
2005-05-02,9120.000000,9160.000000,9000.000000,9110.000000,7003.070313,11845000
2005-05-03,9100.000000,9230.000000,9050.000000,9100.000000,6995.381348,13870000
2005-05-04,9100.000000,9340.000000,9100.000000,9290.000000,7141.437012,17315000
2005-05-05,9290.000000,9290.000000,9290.000000,9290.000000,7141.437012,0
2005-05-06,9330.000000,9510.000000,9330.000000,9480.000000,7287.496094,24680000
2005-05-09,9500.000000,9550.000000,9410.000000,9500.000000,7302.869629,20035000
2005-05-10,9560.000000,9590.000000,9510.000000,9540.000000,7333.620117,10675000
2005-05-11,9500.000000,9510.000000,9430.000000,9440.000000,7256.745605,17300000
2005-05-12,9480.000000,9600.000000,9480.000000,9500.000000,7302.869629,20860000
2005-05-13,9500.000000,9700.000000,9440.000000,9630.000000,7402.801758,20545000
2005-05-16,9700.000000,9800.000000,9680.000000,9760.000000,7502.736816,17350000
2005-05-17,9800.000000,9860.000000,9670.000000,9790.000000,7525.800781,18175000
2005-05-18,9890.000000,9900.000000,9780.000000,9790.000000,7525.800781,17095000
2005-05-19,9860.000000,10020.000000,9850.000000,9970.000000,7664.170898,25435000
2005-05-20,9990.000000,10040.000000,9900.000000,9970.000000,7664.170898,11685000
2005-05-23,9920.000000,9970.000000,9890.000000,9960.000000,7656.482910,8045000
2005-05-24,9930.000000,9970.000000,9860.000000,9900.000000,7610.361816,12750000
2005-05-25,9870.000000,9930.000000,9670.000000,9690.000000,7448.928711,21315000
2005-05-26,9630.000000,9700.000000,9590.000000,9640.000000,7410.491699,13895000
2005-05-27,9800.000000,9860.000000,9730.000000,9800.000000,7533.486816,18775000
2005-05-30,9800.000000,9880.000000,9800.000000,9870.000000,7587.296875,11435000
2005-05-31,9850.000000,9880.000000,9730.000000,9780.000000,7518.113281,22275000
2005-06-01,9670.000000,9790.000000,9660.000000,9780.000000,7518.113281,16545000
2005-06-02,9900.000000,9910.000000,9750.000000,9750.000000,7495.049316,18320000
2005-06-03,9760.000000,9830.000000,9710.000000,9760.000000,7502.736816,17675000
2005-06-06,9760.000000,9760.000000,9760.000000,9760.000000,7502.736816,0
2005-06-07,9680.000000,9700.000000,9600.000000,9610.000000,7387.430664,24125000
2005-06-08,9560.000000,9620.000000,9500.000000,9550.000000,7341.307617,26785000
2005-06-09,9510.000000,9600.000000,9430.000000,9600.000000,7379.740234,37520000
2005-06-10,9600.000000,9890.000000,9540.000000,9830.000000,7556.549805,40645000
2005-06-13,9830.000000,9990.000000,9830.000000,9960.000000,7656.482910,22765000
2005-06-14,9960.000000,10020.000000,9880.000000,9930.000000,7633.418945,19495000
2005-06-15,9930.000000,10000.000000,9890.000000,10000.000000,7687.232910,22460000
2005-06-16,10000.000000,10040.000000,9940.000000,9970.000000,7664.170898,18395000
2005-06-17,9980.000000,9990.000000,9830.000000,9870.000000,7587.296875,23945000
2005-06-20,9870.000000,9880.000000,9790.000000,9810.000000,7541.173340,16605000
2005-06-21,9810.000000,9830.000000,9720.000000,9760.000000,7502.736816,20260000
2005-06-22,9760.000000,9880.000000,9740.000000,9860.000000,7579.610352,19650000
2005-06-23,9860.000000,9980.000000,9840.000000,9960.000000,7656.482910,25990000
2005-06-24,9920.000000,9920.000000,9780.000000,9820.000000,7548.861328,21780000
2005-06-27,9780.000000,9780.000000,9660.000000,9770.000000,7510.424805,28050000
2005-06-28,9770.000000,9810.000000,9710.000000,9790.000000,7525.800781,18530000
2005-06-29,9800.000000,9850.000000,9760.000000,9800.000000,7533.486816,19185000
2005-06-30,9800.000000,9960.000000,9800.000000,9880.000000,7594.984863,19835000
2005-07-01,9880.000000,10020.000000,9860.000000,10020.000000,7702.606445,26555000
2005-07-04,10100.000000,10180.000000,10020.000000,10060.000000,7733.355469,15655000
2005-07-05,10080.000000,10140.000000,10000.000000,10040.000000,7717.979004,9300000
2005-07-06,10060.000000,10140.000000,10060.000000,10080.000000,7748.731934,13455000
2005-07-07,10080.000000,10380.000000,10080.000000,10320.000000,7933.224121,31910000
2005-07-08,10340.000000,10440.000000,10320.000000,10320.000000,7933.224121,19665000
2005-07-11,10500.000000,10700.000000,10500.000000,10660.000000,8194.588867,34585000
2005-07-12,10800.000000,10960.000000,10740.000000,10820.000000,8317.583984,46835000
2005-07-13,10860.000000,10940.000000,10780.000000,10940.000000,8409.833008,25465000
2005-07-14,10980.000000,11020.000000,10940.000000,10940.000000,8409.833008,28885000
2005-07-15,10960.000000,11000.000000,10780.000000,10840.000000,8332.959961,26105000
2005-07-18,10860.000000,11040.000000,10820.000000,10980.000000,8440.582031,21220000
2005-07-19,11000.000000,11240.000000,10980.000000,11220.000000,8625.074219,33785000
2005-07-20,11240.000000,11340.000000,11100.000000,11160.000000,8578.950195,30025000
2005-07-21,11300.000000,11360.000000,11160.000000,11260.000000,8655.825195,26780000
2005-07-22,11180.000000,11200.000000,10920.000000,11040.000000,8486.702148,27575000
2005-07-25,11040.000000,11140.000000,11040.000000,11100.000000,8532.824219,18455000
2005-07-26,11120.000000,11160.000000,10940.000000,11020.000000,8471.329102,20630000
2005-07-27,11040.000000,11180.000000,10960.000000,11020.000000,8471.329102,18430000
2005-07-28,11040.000000,11320.000000,11040.000000,11200.000000,8609.698242,23655000
2005-07-29,11320.000000,11320.000000,11200.000000,11300.000000,8686.573242,17875000
2005-08-01,11320.000000,11380.000000,11220.000000,11380.000000,8748.070313,16470000
2005-08-02,11400.000000,11420.000000,11240.000000,11360.000000,8732.695313,14250000
2005-08-03,11500.000000,11540.000000,11360.000000,11360.000000,8732.695313,23635000
2005-08-04,11360.000000,11380.000000,11200.000000,11320.000000,8701.949219,18370000
2005-08-05,11220.000000,11220.000000,10960.000000,11060.000000,8502.082031,30100000
2005-08-08,11040.000000,11040.000000,10860.000000,11020.000000,8471.329102,18285000
2005-08-09,11020.000000,11060.000000,10900.000000,11000.000000,8455.954102,20325000
2005-08-10,11100.000000,11240.000000,11060.000000,11100.000000,8532.824219,16480000
2005-08-11,11100.000000,11400.000000,11100.000000,11340.000000,8717.320313,19885000
2005-08-12,11380.000000,11580.000000,11380.000000,11560.000000,8886.437500,24480000
2005-08-15,11560.000000,11560.000000,11560.000000,11560.000000,8886.437500,0
2005-08-16,11560.000000,11640.000000,11380.000000,11440.000000,8794.193359,26040000
2005-08-17,11320.000000,11440.000000,11200.000000,11440.000000,8794.193359,20420000
2005-08-18,11440.000000,11460.000000,11060.000000,11100.000000,8532.824219,33515000
2005-08-19,11100.000000,11120.000000,10980.000000,11060.000000,8502.082031,20935000
