,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,^FCHI,^GDAXI,^GSPC,^HSI,^IXIC,^KS11,^N225,^FCHI,^GDAXI,^GSPC,^HSI,^IXIC,^KS11,^N225,^FCHI,^GDAXI,^GSPC,^HSI,^IXIC,^KS11,^N225,^FCHI,^GDAXI,^GSPC,^HSI,^IXIC,^KS11,^N225,^FCHI,^GDAXI,^GSPC,^HSI,^IXIC,^KS11,^N225,^FCHI,^GDAXI,^GSPC,^HSI,^IXIC,^KS11,^N225
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-10-03,2926.830078125,,1099.22998046875,16822.150390625,2335.830078125,,8545.48046875,2926.830078125,,1099.22998046875,16822.150390625,2335.830078125,,8545.48046875,2946.3798828125,,1138.989990234375,17179.19921875,2430.8798828125,,8577.51953125,2888.830078125,,1098.9200439453125,16717.140625,2335.22998046875,,8455.669921875,2913.070068359375,,1131.2099609375,17179.19921875,2401.18994140625,,8567.98046875,161438000.0,,5670340000.0,3227049200.0,2547690000.0,,143700000.0
2011-10-04,2850.550048828125,5216.7099609375,1123.949951171875,16250.26953125,2404.820068359375,,8456.1201171875,2850.550048828125,5216.7099609375,1123.949951171875,16250.26953125,2404.820068359375,,8456.1201171875,2884.6201171875,5288.77978515625,1125.1199951171875,16840.91015625,2406.669921875,,8470.759765625,2808.219970703125,5125.43994140625,1074.77001953125,16170.349609375,2298.889892578125,,8359.240234375,2884.5400390625,5284.10986328125,1097.4200439453125,16731.580078125,2312.679931640625,,8426.3896484375,220968200.0,204744800.0,3714670000.0,2858417000.0,3040940000.0,,158700000.0
2011-10-05,2973.89990234375,5473.02978515625,1144.030029296875,,2460.510009765625,1666.52001953125,8382.98046875,2973.89990234375,5473.02978515625,1144.030029296875,,2460.510009765625,1666.52001953125,8382.98046875,2973.89990234375,5486.02978515625,1146.0699462890625,,2466.5,1718.52001953125,8501.0302734375,2887.820068359375,5266.14013671875,1115.6800537109375,,2380.9599609375,1659.31005859375,8343.009765625,2921.300048828125,5341.43017578125,1124.030029296875,,2398.3701171875,1718.52001953125,8491.4296875,189958600.0,178810700.0,2510620000.0,,2472400000.0,336300.0,158100000.0
2011-10-06,3075.3701171875,5645.25,1164.969970703125,17172.279296875,2506.820068359375,1710.3199462890625,8522.01953125,3075.3701171875,5645.25,1164.969970703125,17172.279296875,2506.820068359375,1710.3199462890625,8522.01953125,3075.3701171875,5645.25,1165.550048828125,17179.9296875,2507.43994140625,1733.699951171875,8545.7900390625,2995.3798828125,5465.5498046875,1134.949951171875,16849.44921875,2446.719970703125,1707.77001953125,8463.830078125,2999.780029296875,5511.56005859375,1144.1099853515625,16975.0,2459.050048828125,1714.8399658203125,8463.830078125,211300200.0,210847500.0,5098330000.0,3071248600.0,2249140000.0,352600.0,123500000.0
2011-10-07,3095.56005859375,5675.7001953125,1155.4599609375,17707.009765625,2479.35009765625,1759.77001953125,8605.6201171875,3095.56005859375,5675.7001953125,1155.4599609375,17707.009765625,2479.35009765625,1759.77001953125,8605.6201171875,3126.0,5749.1298828125,1171.4000244140625,17800.720703125,2512.139892578125,1765.4300537109375,8663.5703125,3052.4599609375,5606.31982421875,1150.260009765625,17505.380859375,2468.60009765625,1747.4200439453125,8589.3603515625,3073.93994140625,5647.66015625,1165.030029296875,17540.720703125,2509.610107421875,1751.550048828125,8593.2197265625,168207000.0,166599900.0,5580380000.0,2463267200.0,2084900000.0,334700.0,122400000.0
2011-10-10,3161.469970703125,5847.2900390625,1194.8900146484375,17711.060546875,2566.050048828125,1766.43994140625,,3161.469970703125,5847.2900390625,1194.8900146484375,17711.060546875,2566.050048828125,1766.43994140625,,3162.72998046875,5872.14990234375,1194.9100341796875,17859.349609375,2566.050048828125,1783.3699951171875,,3094.169921875,5652.990234375,1158.1500244140625,17437.83984375,2519.780029296875,1761.6800537109375,,3121.409912109375,5705.39990234375,1158.1500244140625,17853.259765625,2522.719970703125,1763.300048828125,,138238600.0,147424500.0,4446800000.0,1782360800.0,1574750000.0,274600.0,
2011-10-11,3153.52001953125,5865.009765625,1195.5400390625,18141.58984375,2583.030029296875,1795.02001953125,8773.6796875,3153.52001953125,5865.009765625,1195.5400390625,18141.58984375,2583.030029296875,1795.02001953125,8773.6796875,3156.090087890625,5883.3798828125,1199.239990234375,18456.16015625,2587.280029296875,1811.1400146484375,8806.4404296875,3115.050048828125,5773.8798828125,1187.300048828125,18041.69921875,2551.93994140625,1792.780029296875,8725.6201171875,3151.8701171875,5825.91015625,1194.5999755859375,18441.869140625,2554.699951171875,1810.3599853515625,8733.5400390625,147086200.0,139406600.0,4424500000.0,3122935200.0,1661400000.0,400000.0,112600000.0
2011-10-12,3229.760009765625,5994.47021484375,1207.25,18329.4609375,2604.72998046875,1809.5,8738.900390625,3229.760009765625,5994.47021484375,1207.25,18329.4609375,2604.72998046875,1809.5,8738.900390625,3238.070068359375,6022.0498046875,1220.25,18411.76953125,2629.489990234375,1810.510009765625,8763.01953125,3121.159912109375,5798.16015625,1196.18994140625,17804.560546875,2602.31005859375,1778.969970703125,8689.3798828125,3136.550048828125,5851.10009765625,1196.18994140625,17990.560546875,2606.610107421875,1789.6500244140625,8719.669921875,195669400.0,183862100.0,5355360000.0,2169091800.0,1967190000.0,355300.0,109800000.0
2011-10-13,3186.93994140625,5914.83984375,1203.6600341796875,18757.810546875,2620.239990234375,1823.0999755859375,8823.25,3186.93994140625,5914.83984375,1203.6600341796875,18757.810546875,2620.239990234375,1823.0999755859375,8823.25,3251.6201171875,6036.02001953125,1207.4599609375,18758.740234375,2625.219970703125,1837.489990234375,8854.16015625,3168.3798828125,5878.2900390625,1190.5799560546875,18453.05078125,2588.7099609375,1823.0999755859375,8808.73046875,3212.5400390625,5969.91015625,1206.9599609375,18601.650390625,2595.050048828125,1831.949951171875,8832.8095703125,210298800.0,184773300.0,4436270000.0,2336936000.0,1675220000.0,431600.0,108300000.0
2011-10-14,3217.889892578125,5967.2001953125,1224.5799560546875,18501.7890625,2667.85009765625,1835.4000244140625,8747.9599609375,3217.889892578125,5967.2001953125,1224.5799560546875,18501.7890625,2667.85009765625,1835.4000244140625,8747.9599609375,3250.47998046875,6037.2900390625,1224.6099853515625,18665.94921875,2667.85009765625,1839.18994140625,8787.8896484375,3180.050048828125,5885.39013671875,1205.6500244140625,18367.849609375,2636.0,1803.4200439453125,8733.7099609375,3200.52001953125,5934.77978515625,1205.6500244140625,18639.4296875,2655.22998046875,1816.18994140625,8782.91015625,154156800.0,185189100.0,4116690000.0,1491146200.0,1664350000.0,349000.0,108300000.0
2011-10-17,3166.06005859375,5859.43017578125,1200.8599853515625,18873.990234375,2614.919921875,1865.1800537109375,8879.599609375,3166.06005859375,5859.43017578125,1200.8599853515625,18873.990234375,2614.919921875,1865.1800537109375,8879.599609375,3266.570068359375,6081.41015625,1224.469970703125,18908.169921875,2658.25,1865.1800537109375,8911.7001953125,3149.929931640625,5819.97021484375,1198.550048828125,18675.810546875,2606.909912109375,1845.4300537109375,8856.580078125,3241.969970703125,6021.2900390625,1224.469970703125,18808.66015625,2653.320068359375,1855.719970703125,8881.4404296875,155771600.0,177500100.0,4300700000.0,1626920400.0,1675210000.0,367700.0,95900000.0
2011-10-18,3141.10009765625,5877.41015625,1225.3800048828125,18076.4609375,2657.429931640625,1838.9000244140625,8741.91015625,3141.10009765625,5877.41015625,1225.3800048828125,18076.4609375,2657.429931640625,1838.9000244140625,8741.91015625,3152.090087890625,5907.4599609375,1233.0999755859375,18411.400390625,2667.570068359375,1845.1800537109375,8773.990234375,3088.320068359375,5747.64990234375,1191.47998046875,17963.259765625,2586.31005859375,1822.9100341796875,8727.3896484375,3125.239990234375,5781.77001953125,1200.75,18411.400390625,2614.050048828125,1826.43994140625,8758.740234375,153524600.0,153042700.0,4840170000.0,2198094000.0,1931690000.0,323500.0,81600000.0
2011-10-19,3157.340087890625,5913.52978515625,1209.8800048828125,18309.220703125,2604.0400390625,1855.9200439453125,8772.5400390625,3157.340087890625,5913.52978515625,1209.8800048828125,18309.220703125,2604.0400390625,1855.9200439453125,8772.5400390625,3184.330078125,5977.75,1229.6400146484375,18426.2890625,2651.8798828125,1855.9300537109375,8831.5498046875,3137.050048828125,5874.85009765625,1206.31005859375,18203.990234375,2597.77001953125,1834.3800048828125,8745.3603515625,3166.239990234375,5909.580078125,1223.4599609375,18400.330078125,2642.889892578125,1851.8399658203125,8808.25,187332800.0,141354300.0,4846390000.0,1373247600.0,1980180000.0,340000.0,91200000.0
2011-10-20,3084.070068359375,5766.47998046875,1215.3900146484375,17983.099609375,2598.6201171875,1805.0899658203125,8682.150390625,3084.070068359375,5766.47998046875,1215.3900146484375,17983.099609375,2598.6201171875,1805.0899658203125,8682.150390625,3148.39990234375,5914.8701171875,1219.530029296875,18198.119140625,2606.389892578125,1870.5,8733.599609375,3082.1201171875,5752.830078125,1197.3399658203125,17782.0,2557.169921875,1804.1099853515625,8672.2099609375,3108.360107421875,5834.419921875,1209.9200439453125,18198.119140625,2605.419921875,1857.4599609375,8733.599609375,188070600.0,172123500.0,4870290000.0,1265983300.0,2040180000.0,349100.0,109200000.0
2011-10-21,3171.340087890625,5970.9599609375,1238.25,18025.720703125,2637.4599609375,1838.3800048828125,8678.8896484375,3171.340087890625,5970.9599609375,1238.25,18025.720703125,2637.4599609375,1838.3800048828125,8678.8896484375,3171.340087890625,5980.4599609375,1239.030029296875,18082.4296875,2646.919921875,1843.510009765625,8700.490234375,3092.429931640625,5769.18994140625,1215.3900146484375,17926.2890625,2611.110107421875,1809.4200439453125,8652.259765625,3110.199951171875,5800.06005859375,1215.3900146484375,18034.19921875,2630.300048828125,1831.8900146484375,8679.0400390625,158792600.0,176835200.0,4980770000.0,1068828900.0,2019950000.0,355200.0,97000000.0
2011-10-24,3220.4599609375,6055.27001953125,1254.18994140625,18771.8203125,2699.43994140625,1898.3199462890625,8843.98046875,3220.4599609375,6055.27001953125,1254.18994140625,18771.8203125,2699.43994140625,1898.3199462890625,8843.98046875,3224.090087890625,6067.16015625,1256.550048828125,18826.849609375,2703.070068359375,1898.3199462890625,8844.2802734375,3156.3701171875,5937.580078125,1238.719970703125,18435.41015625,2643.93994140625,1858.22998046875,8762.01953125,3190.7099609375,6014.35986328125,1238.719970703125,18444.16015625,2644.830078125,1858.260009765625,8764.919921875,127798000.0,143511200.0,4309380000.0,1951463600.0,1884450000.0,373900.0,97300000.0
2011-10-25,3174.2900390625,6046.75,1229.050048828125,18968.19921875,2638.419921875,1888.6500244140625,8762.3095703125,3174.2900390625,6046.75,1229.050048828125,18968.19921875,2638.419921875,1888.6500244140625,8762.3095703125,3228.3798828125,6157.93017578125,1254.18994140625,18981.5703125,2685.8798828125,1905.780029296875,8870.3701171875,3150.1298828125,5964.27978515625,1226.7900390625,18801.419921875,2633.93994140625,1883.6800537109375,8755.3798828125,3202.06005859375,6026.4501953125,1254.18994140625,18867.509765625,2685.860107421875,1900.989990234375,8866.4296875,145688400.0,171988400.0,4473970000.0,1900999600.0,1777770000.0,354800.0,106700000.0
2011-10-26,3169.6201171875,6016.06982421875,1242.0,19066.5390625,2650.669921875,1894.31005859375,8748.4697265625,3169.6201171875,6016.06982421875,1242.0,19066.5390625,2650.669921875,1894.31005859375,8748.4697265625,3227.969970703125,6143.56005859375,1246.280029296875,19106.740234375,2666.2900390625,1896.02001953125,8798.7998046875,3146.110107421875,5951.81982421875,1221.06005859375,18705.080078125,2598.739990234375,1864.989990234375,8642.5595703125,3167.659912109375,6041.16015625,1229.1700439453125,18727.9609375,2660.419921875,1871.68994140625,8673.849609375,139979600.0,151166000.0,4873530000.0,1680825800.0,2118650000.0,384800.0,108800000.0
2011-10-27,3368.6201171875,6337.83984375,1284.5899658203125,19688.69921875,2738.6298828125,1922.0400390625,8926.5400390625,3368.6201171875,6337.83984375,1284.5899658203125,19688.69921875,2738.6298828125,1922.0400390625,8926.5400390625,3372.5400390625,6347.60009765625,1292.6600341796875,19693.189453125,2753.3701171875,1923.97998046875,8926.5400390625,3243.7900390625,6196.60009765625,1243.969970703125,19046.470703125,2694.27001953125,1891.22998046875,8731.76953125,3300.719970703125,6222.75,1243.969970703125,19067.58984375,2720.590087890625,1906.1600341796875,8779.400390625,282367000.0,333790900.0,6367610000.0,3148372200.0,2810680000.0,418300.0,139900000.0
2011-10-28,3348.6298828125,6346.18994140625,1285.0899658203125,20019.240234375,2737.14990234375,1929.47998046875,9050.4697265625,3348.6298828125,6346.18994140625,1285.0899658203125,20019.240234375,2737.14990234375,1929.47998046875,9050.4697265625,3411.219970703125,6430.60009765625,1287.0799560546875,20272.380859375,2742.27001953125,1963.739990234375,9086.4296875,3333.2900390625,6305.5,1277.010009765625,19972.240234375,2723.030029296875,1920.81005859375,9003.08984375,3378.580078125,6364.18017578125,1284.3900146484375,20152.220703125,2724.030029296875,1961.0899658203125,9059.0400390625,187220400.0,207679400.0,4536690000.0,3745456800.0,1838530000.0,508800.0,165100000.0
2011-10-31,3242.840087890625,6141.33984375,1253.300048828125,19864.869140625,2684.409912109375,1909.030029296875,8988.3896484375,3242.840087890625,6141.33984375,1253.300048828125,19864.869140625,2684.409912109375,1909.030029296875,8988.3896484375,3310.300048828125,6304.83984375,1284.9599609375,20155.619140625,2716.699951171875,1941.3199462890625,9152.3896484375,3242.840087890625,6141.33984375,1253.1600341796875,19699.330078125,2684.1298828125,1902.0400390625,8988.3896484375,3302.780029296875,6283.18994140625,1284.9599609375,20027.720703125,2705.889892578125,1922.31005859375,9011.1796875,162597600.0,173799700.0,4310210000.0,1747618800.0,1772560000.0,393700.0,133800000.0
2011-11-01,3068.330078125,5834.509765625,1218.280029296875,19369.9609375,2606.9599609375,1909.6300048828125,8835.51953125,3068.330078125,5834.509765625,1218.280029296875,19369.9609375,2606.9599609375,1909.6300048828125,8835.51953125,3181.659912109375,5947.580078125,1251.0,19698.990234375,2638.60009765625,1925.0799560546875,8946.0,3057.260009765625,5762.259765625,1215.4200439453125,19322.599609375,2597.159912109375,1891.219970703125,8831.6904296875,3162.570068359375,5934.5400390625,1251.0,19461.080078125,2607.31005859375,1891.219970703125,8880.75,265743800.0,291714900.0,5645540000.0,1764802800.0,2294220000.0,353600.0,103800000.0
2011-11-02,3110.590087890625,5965.6298828125,1237.9000244140625,19733.7109375,2639.97998046875,1898.010009765625,8640.419921875,3110.590087890625,5965.6298828125,1237.9000244140625,19733.7109375,2639.97998046875,1898.010009765625,8640.419921875,3134.830078125,5990.56005859375,1242.47998046875,19745.48046875,2648.4599609375,1899.3499755859375,8719.919921875,3049.699951171875,5810.7900390625,1219.6199951171875,19024.0703125,2613.739990234375,1859.8299560546875,8640.419921875,3117.8798828125,5897.14013671875,1219.6199951171875,19091.849609375,2637.56005859375,1870.510009765625,8719.919921875,163604400.0,177749300.0,4110530000.0,1962952400.0,1921790000.0,389600.0,129200000.0
2011-11-03,3195.469970703125,6133.18017578125,1261.1500244140625,19242.5,2697.969970703125,1869.9599609375,,3195.469970703125,6133.18017578125,1261.1500244140625,19242.5,2697.969970703125,1869.9599609375,,3221.93994140625,6193.33984375,1263.2099609375,19541.119140625,2699.840087890625,1895.1400146484375,,3029.43994140625,5832.02978515625,1234.81005859375,19142.33984375,2628.219970703125,1863.5699462890625,,3039.570068359375,5835.35986328125,1238.25,19418.8203125,2666.2099609375,1895.1400146484375,,227668200.0,237532500.0,4849140000.0,2140898800.0,2106240000.0,436400.0,
2011-11-04,3123.550048828125,5966.16015625,1253.22998046875,19842.7890625,2686.14990234375,1928.4100341796875,8801.400390625,3123.550048828125,5966.16015625,1253.22998046875,19842.7890625,2686.14990234375,1928.4100341796875,8801.400390625,3228.110107421875,6175.43017578125,1260.8199462890625,19981.51953125,2693.669921875,1929.010009765625,8814.7099609375,3113.43994140625,5928.919921875,1238.9200439453125,19773.310546875,2655.1201171875,1906.3299560546875,8729.080078125,3219.7099609375,6175.43017578125,1260.8199462890625,19922.76953125,2678.159912109375,1911.56005859375,8761.26953125,252337800.0,198963400.0,3830650000.0,2257596200.0,1930750000.0,466600.0,125000000.0
2011-11-07,3103.60009765625,5928.68017578125,1261.1199951171875,19677.890625,2695.25,1919.0999755859375,8767.08984375,3103.60009765625,5928.68017578125,1261.1199951171875,19677.890625,2695.25,1919.0999755859375,8767.08984375,3144.0400390625,6028.58984375,1261.699951171875,19977.08984375,2697.02001953125,1932.949951171875,8779.5498046875,3053.10009765625,5835.08984375,1240.75,19649.5703125,2649.06005859375,1915.3800048828125,8741.25,3087.97998046875,5905.93017578125,1253.2099609375,19894.220703125,2683.3798828125,1932.949951171875,8771.8203125,206315000.0,158207000.0,3429740000.0,1619993100.0,1712700000.0,349700.0,100000000.0
2011-11-08,3143.300048828125,5961.43994140625,1275.9200439453125,19678.470703125,2727.489990234375,1903.1400146484375,8655.509765625,3143.300048828125,5961.43994140625,1275.9200439453125,19678.470703125,2727.489990234375,1903.1400146484375,8655.509765625,3193.6201171875,6087.06005859375,1277.550048828125,19914.919921875,2730.389892578125,1928.0699462890625,8772.0400390625,3102.669921875,5934.22998046875,1254.989990234375,19659.939453125,2680.929931640625,1900.0899658203125,8644.0,3104.929931640625,5950.43994140625,1261.1199951171875,19848.5,2712.080078125,1927.8900146484375,8744.3603515625,178067200.0,144445900.0,3908490000.0,1464882800.0,1850270000.0,403200.0,136400000.0
2011-11-09,3075.159912109375,5829.5400390625,1229.0999755859375,20014.4296875,2621.64990234375,1907.530029296875,8755.4404296875,3075.159912109375,5829.5400390625,1229.0999755859375,20014.4296875,2621.64990234375,1907.530029296875,8755.4404296875,3183.409912109375,6055.580078125,1275.1800537109375,20173.140625,2672.340087890625,1929.6500244140625,8762.98046875,3046.360107421875,5767.259765625,1226.6400146484375,19967.169921875,2617.929931640625,1897.469970703125,8678.7802734375,3170.159912109375,6045.8701171875,1275.1800537109375,20067.380859375,2662.56005859375,1925.8599853515625,8724.599609375,206955600.0,251013700.0,4659740000.0,1943931200.0,2144160000.0,434600.0,137400000.0
2011-11-10,3064.840087890625,5867.81005859375,1239.699951171875,18963.890625,2625.14990234375,1813.25,8500.7998046875,3064.840087890625,5867.81005859375,1239.699951171875,18963.890625,2625.14990234375,1813.25,8500.7998046875,3122.2900390625,5934.31005859375,1246.219970703125,19199.080078125,2652.39990234375,1862.27001953125,8600.2099609375,3008.72998046875,5721.97021484375,1227.699951171875,18945.580078125,2601.7900390625,1813.25,8500.669921875,3011.389892578125,5732.31982421875,1229.5899658203125,19091.400390625,2652.010009765625,1860.9599609375,8597.2802734375,185762800.0,201635400.0,4002760000.0,2485571200.0,1892390000.0,401900.0,149900000.0
2011-11-11,3149.3798828125,6057.02978515625,1263.8499755859375,19137.169921875,2678.75,1863.449951171875,8514.4697265625,3149.3798828125,6057.02978515625,1263.8499755859375,19137.169921875,2678.75,1863.449951171875,8514.4697265625,3154.97998046875,6065.2900390625,1266.97998046875,19206.33984375,2684.669921875,1863.4599609375,8566.490234375,3057.0400390625,5855.1201171875,1240.1199951171875,19028.310546875,2649.85009765625,1823.8699951171875,8485.76953125,3070.330078125,5881.490234375,1240.1199951171875,19143.580078125,2653.530029296875,1840.97998046875,8545.919921875,142159800.0,144524900.0,3370180000.0,1279485000.0,1602640000.0,296900.0,124900000.0
2011-11-14,3108.949951171875,5985.02001953125,1251.780029296875,19508.1796875,2657.219970703125,1902.81005859375,8603.7001953125,3108.949951171875,5985.02001953125,1251.780029296875,19508.1796875,2657.219970703125,1902.81005859375,8603.7001953125,3174.320068359375,6116.06982421875,1263.8499755859375,19640.6796875,2682.1298828125,1907.6199951171875,8655.3095703125,3090.22998046875,5934.08984375,1246.6800537109375,19496.16015625,2647.47998046875,1889.3299560546875,8595.4296875,3169.429931640625,6097.27001953125,1263.8499755859375,19600.369140625,2671.110107421875,1889.3299560546875,8631.2802734375,131608000.0,133941600.0,3219680000.0,1683768000.0,1401710000.0,327300.0,104300000.0
2011-11-15,3049.1298828125,5933.14013671875,1257.81005859375,19348.439453125,2686.199951171875,1886.1199951171875,8541.9296875,3049.1298828125,5933.14013671875,1257.81005859375,19348.439453125,2686.199951171875,1886.1199951171875,8541.9296875,3097.97998046875,6011.47021484375,1264.25,19420.060546875,2695.8701171875,1900.5799560546875,8584.2998046875,3030.159912109375,5815.85009765625,1244.3399658203125,19240.349609375,2644.0,1878.4200439453125,8527.6298828125,3082.0400390625,5920.43017578125,1251.699951171875,19305.279296875,2647.909912109375,1888.6700439453125,8546.990234375,145882800.0,140685200.0,3599300000.0,5166622000.0,1706960000.0,361400.0,80200000.0
2011-11-16,3064.89990234375,5913.35986328125,1236.9100341796875,18960.900390625,2639.610107421875,1856.0699462890625,8463.16015625,3064.89990234375,5913.35986328125,1236.9100341796875,18960.900390625,2639.610107421875,1856.0699462890625,8463.16015625,3102.239990234375,6028.22998046875,1259.6099853515625,19483.099609375,2688.860107421875,1911.3299560546875,8567.6396484375,3027.43994140625,5852.0400390625,1235.6700439453125,18768.669921875,2637.909912109375,1853.1300048828125,8459.2998046875,3038.60009765625,5873.2900390625,1257.81005859375,19483.099609375,2661.090087890625,1898.1400146484375,8546.75,125450600.0,139962400.0,4085010000.0,1615190400.0,1950030000.0,407800.0,95500000.0
2011-11-17,3010.2900390625,5850.169921875,1216.1300048828125,18817.470703125,2587.989990234375,1876.6700439453125,8479.6298828125,3010.2900390625,5850.169921875,1216.1300048828125,18817.470703125,2587.989990234375,1876.6700439453125,8479.6298828125,3064.14990234375,5921.25,1237.72998046875,18958.970703125,2637.47998046875,1876.8800048828125,8491.8203125,3000.669921875,5778.10009765625,1209.4300537109375,18657.740234375,2576.219970703125,1835.72998046875,8400.2197265625,3052.93994140625,5875.85986328125,1236.56005859375,18686.169921875,2637.3701171875,1862.8699951171875,8421.8798828125,140556200.0,180842000.0,4596450000.0,2567727600.0,2197320000.0,353100.0,112900000.0
2011-11-18,2997.010009765625,5800.240234375,1215.6500244140625,18491.23046875,2572.5,1839.1700439453125,8374.91015625,2997.010009765625,5800.240234375,1215.6500244140625,18491.23046875,2572.5,1839.1700439453125,8374.91015625,3026.389892578125,5897.990234375,1223.510009765625,18561.0390625,2595.840087890625,1850.0400390625,8398.7998046875,2979.60009765625,5769.68994140625,1211.3599853515625,18398.9609375,2567.14990234375,1832.1700439453125,8359.599609375,2989.969970703125,5800.7900390625,1216.18994140625,18561.0390625,2595.02001953125,1839.6300048828125,8374.16015625,126345000.0,153519200.0,3827610000.0,1662337300.0,1755360000.0,337100.0,108600000.0
2011-11-21,2894.93994140625,5606.0,1192.97998046875,18225.849609375,2523.139892578125,1820.030029296875,8348.26953125,2894.93994140625,5606.0,1192.97998046875,18225.849609375,2523.139892578125,1820.030029296875,8348.26953125,2981.7900390625,5771.7001953125,1215.6199951171875,18293.939453125,2539.8701171875,1833.9000244140625,8375.599609375,2894.93994140625,5598.0498046875,1183.1600341796875,18054.23046875,2500.889892578125,1811.68994140625,8343.9296875,2981.7900390625,5767.08984375,1215.6199951171875,18213.720703125,2535.340087890625,1833.9000244140625,8349.0498046875,140566000.0,182778300.0,4050070000.0,1367022700.0,2048520000.0,299700.0,89900000.0
2011-11-22,2870.679931640625,5537.39013671875,1188.0400390625,18251.58984375,2521.280029296875,1826.280029296875,8314.740234375,2870.679931640625,5537.39013671875,1188.0400390625,18251.58984375,2521.280029296875,1826.280029296875,8314.740234375,2941.760009765625,5681.740234375,1196.81005859375,18355.119140625,2534.39990234375,1830.8399658203125,8350.349609375,2870.679931640625,5537.39013671875,1181.6500244140625,18017.5,2499.18994140625,1797.9300537109375,8261.009765625,2925.320068359375,5648.5,1192.97998046875,18225.48046875,2517.639892578125,1798.4100341796875,8263.8603515625,166526600.0,245728900.0,3911710000.0,1961345200.0,1792060000.0,271100.0,112200000.0
2011-11-23,2822.429931640625,5457.77001953125,1161.7900390625,17864.4296875,2460.080078125,1783.0999755859375,,2822.429931640625,5457.77001953125,1161.7900390625,17864.4296875,2460.080078125,1783.0999755859375,,2881.56005859375,5588.10986328125,1187.47998046875,17964.400390625,2503.3798828125,1820.8599853515625,,2822.429931640625,5457.77001953125,1161.7900390625,17838.740234375,2460.080078125,1780.239990234375,,2840.2900390625,5485.669921875,1187.47998046875,17954.580078125,2501.179931640625,1820.8599853515625,,183383800.0,236213600.0,3798940000.0,1582422900.0,1707770000.0,411200.0,
2011-11-24,2822.25,5428.10986328125,,17935.099609375,,1795.06005859375,8165.18017578125,2822.25,5428.10986328125,,17935.099609375,,1795.06005859375,8165.18017578125,2876.31005859375,5563.81982421875,,17997.0703125,,1800.010009765625,8212.9501953125,2807.06005859375,5399.85009765625,,17657.689453125,,1769.4300537109375,8157.39013671875,2849.5,5512.759765625,,17657.689453125,,1775.8199462890625,8189.419921875,165475000.0,157729200.0,,1402041200.0,,280400.0,109800000.0
2011-11-25,2856.969970703125,5492.8701171875,1158.6700439453125,17689.48046875,2441.510009765625,1776.4000244140625,8160.009765625,2856.969970703125,5492.8701171875,1158.6700439453125,17689.48046875,2441.510009765625,1776.4000244140625,8160.009765625,2871.489990234375,5528.64013671875,1172.6600341796875,17827.810546875,2477.030029296875,1790.81005859375,8199.669921875,2793.219970703125,5366.5,1158.6600341796875,17613.19921875,2441.47998046875,1766.72998046875,8135.7900390625,2822.85009765625,5433.2998046875,1161.4100341796875,17658.779296875,2453.030029296875,1780.06005859375,8138.18994140625,128025400.0,135413100.0,1664200000.0,944755200.0,691750000.0,306400.0,111400000.0
2011-11-28,3012.929931640625,5745.330078125,1192.550048828125,18037.810546875,2527.340087890625,1815.280029296875,8287.490234375,3012.929931640625,5745.330078125,1192.550048828125,18037.810546875,2527.340087890625,1815.280029296875,8287.490234375,3012.929931640625,5754.509765625,1197.3499755859375,18095.19921875,2531.320068359375,1816.6500244140625,8322.009765625,2890.760009765625,5573.0,1158.6700439453125,17954.189453125,2507.719970703125,1795.3900146484375,8259.7099609375,2897.47998046875,5577.18994140625,1158.6700439453125,18019.2109375,2509.6298828125,1804.800048828125,8269.91015625,162111800.0,172618500.0,3920750000.0,1142332600.0,1626060000.0,277700.0,102300000.0
2011-11-29,3026.760009765625,5799.91015625,1195.18994140625,18256.19921875,2515.510009765625,1856.52001953125,8477.8203125,3026.760009765625,5799.91015625,1195.18994140625,18256.19921875,2515.510009765625,1856.52001953125,8477.8203125,3047.8701171875,5826.35009765625,1203.6700439453125,18372.44921875,2542.4599609375,1856.760009765625,8477.8203125,2972.10009765625,5690.56982421875,1191.800048828125,18053.919921875,2508.27001953125,1823.9300537109375,8351.3798828125,2995.9599609375,5725.68017578125,1192.56005859375,18225.099609375,2529.110107421875,1828.300048828125,8371.009765625,129577200.0,143661800.0,3992650000.0,1726122400.0,1623550000.0,329500.0,115900000.0
2011-11-30,3154.6201171875,6088.83984375,1246.9599609375,17989.349609375,2620.340087890625,1847.510009765625,8434.6103515625,3154.6201171875,6088.83984375,1246.9599609375,17989.349609375,2620.340087890625,1847.510009765625,8434.6103515625,3166.550048828125,6130.68017578125,1247.1099853515625,18192.2890625,2620.340087890625,1858.0999755859375,8435.33984375,2986.280029296875,5725.97998046875,1196.719970703125,17860.80078125,2582.489990234375,1838.699951171875,8361.6904296875,2992.139892578125,5741.2099609375,1196.719970703125,18192.2890625,2586.389892578125,1847.1700439453125,8407.6298828125,246590000.0,244420000.0,5801910000.0,3420057200.0,2440960000.0,334600.0,126500000.0
